id,score,metric_name
0_0_3,1.0,total_score
0_1_3,1.0,total_score
0_2_3,1.0,total_score
0_3_3,1.0,total_score
0_4_3,1.0,total_score
1_0_3,0.8571428571428571,total_score
1_1_3,1.0,total_score
1_2_3,0.8452380952380952,total_score
1_3_3,1.0,total_score
1_4_3,1.0,total_score
2_0_3,0.8571428571428571,total_score
2_1_3,1.0,total_score
2_2_3,1.0,total_score
2_3_3,1.0,total_score
2_4_3,1.0,total_score
3_0_3,1.0,total_score
3_1_3,1.0,total_score
3_2_3,1.0,total_score
3_3_3,1.0,total_score
3_4_3,1.0,total_score
4_0_3,1.0,total_score
4_1_3,1.0,total_score
4_2_3,0.8571428571428571,total_score
4_3_3,1.0,total_score
4_4_3,1.0,total_score
0_0_6,1.0,total_score
0_1_6,1.0,total_score
0_2_6,1.0,total_score
0_3_6,1.0,total_score
0_4_6,1.0,total_score
1_0_6,1.0,total_score
1_1_6,1.0,total_score
1_2_6,1.0,total_score
1_3_6,1.0,total_score
1_4_6,1.0,total_score
2_0_6,1.0,total_score
2_1_6,1.0,total_score
2_2_6,1.0,total_score
2_3_6,1.0,total_score
2_4_6,1.0,total_score
3_0_6,1.0,total_score
3_1_6,1.0,total_score
3_2_6,1.0,total_score
3_3_6,1.0,total_score
3_4_6,1.0,total_score
4_0_6,1.0,total_score
4_1_6,1.0,total_score
4_2_6,1.0,total_score
4_3_6,1.0,total_score
4_4_6,1.0,total_score
0_0_13,1.0,total_score
0_1_13,1.0,total_score
0_2_13,0.9910714285714286,total_score
0_3_13,1.0,total_score
0_4_13,0.9880952380952381,total_score
1_0_13,1.0,total_score
1_1_13,1.0,total_score
1_2_13,1.0,total_score
1_3_13,1.0,total_score
1_4_13,0.9910714285714286,total_score
2_0_13,1.0,total_score
2_1_13,1.0,total_score
2_2_13,0.9880952380952381,total_score
2_3_13,1.0,total_score
2_4_13,1.0,total_score
3_0_13,1.0,total_score
3_1_13,1.0,total_score
3_2_13,1.0,total_score
3_3_13,1.0,total_score
3_4_13,1.0,total_score
4_0_13,1.0,total_score
4_1_13,1.0,total_score
4_2_13,1.0,total_score
4_3_13,1.0,total_score
4_4_13,0.9910714285714286,total_score
0_0_28,1.0,total_score
0_1_28,1.0,total_score
0_2_28,1.0,total_score
0_3_28,1.0,total_score
0_4_28,1.0,total_score
1_0_28,1.0,total_score
1_1_28,1.0,total_score
1_2_28,1.0,total_score
1_3_28,1.0,total_score
1_4_28,1.0,total_score
2_0_28,1.0,total_score
2_1_28,1.0,total_score
2_2_28,1.0,total_score
2_3_28,1.0,total_score
2_4_28,1.0,total_score
3_0_28,1.0,total_score
3_1_28,1.0,total_score
3_2_28,1.0,total_score
3_3_28,1.0,total_score
3_4_28,1.0,total_score
4_0_28,1.0,total_score
4_1_28,1.0,total_score
4_2_28,1.0,total_score
4_3_28,1.0,total_score
4_4_28,1.0,total_score
0_0_60,0.27380952380952384,total_score
0_1_60,0.3452380952380953,total_score
0_2_60,0.3452380952380953,total_score
0_3_60,0.10416666666666666,total_score
0_4_60,0.27380952380952384,total_score
1_0_60,0.10416666666666666,total_score
1_1_60,0.1130952380952381,total_score
1_2_60,0.10416666666666666,total_score
1_3_60,0.10714285714285714,total_score
1_4_60,0.13095238095238096,total_score
2_0_60,0.10714285714285714,total_score
2_1_60,0.13095238095238096,total_score
2_2_60,0.27380952380952384,total_score
2_3_60,0.10416666666666666,total_score
2_4_60,0.09523809523809523,total_score
3_0_60,0.1130952380952381,total_score
3_1_60,0.10714285714285714,total_score
3_2_60,0.380952380952381,total_score
3_3_60,0.1130952380952381,total_score
3_4_60,0.10714285714285714,total_score
4_0_60,0.27380952380952384,total_score
4_1_60,0.4404761904761905,total_score
4_2_60,0.10416666666666666,total_score
4_3_60,0.19642857142857142,total_score
4_4_60,0.3452380952380953,total_score
0_0_120,0.4166666666666667,total_score
0_1_120,0.3511904761904762,total_score
0_2_120,0.25,total_score
0_3_120,0.10714285714285714,total_score
0_4_120,0.10714285714285714,total_score
1_0_120,0.3273809523809524,total_score
1_1_120,0.39285714285714285,total_score
1_2_120,0.21428571428571427,total_score
1_3_120,0.13095238095238096,total_score
1_4_120,0.3452380952380953,total_score
2_0_120,0.20238095238095238,total_score
2_1_120,0.13095238095238096,total_score
2_2_120,0.3452380952380953,total_score
2_3_120,0.3273809523809524,total_score
2_4_120,0.13095238095238096,total_score
3_0_120,0.5416666666666667,total_score
3_1_120,0.3988095238095238,total_score
3_2_120,0.125,total_score
3_3_120,0.5416666666666667,total_score
3_4_120,0.27380952380952384,total_score
4_0_120,0.3452380952380953,total_score
4_1_120,0.3988095238095238,total_score
4_2_120,0.3273809523809524,total_score
4_3_120,0.39285714285714285,total_score
4_4_120,0.3452380952380953,total_score
