id,score,metric_name
user_oriented_task_167,0.6667000000000001,accuracy
user_oriented_task_205,1.0,accuracy
user_oriented_task_187,1.0,accuracy
user_oriented_task_103,1.0,accuracy
user_oriented_task_94,1.0,accuracy
user_oriented_task_124,1.0,accuracy
user_oriented_task_242,1.0,accuracy
user_oriented_task_111,1.0,accuracy
user_oriented_task_54,0.8,accuracy
user_oriented_task_3,0.6667000000000001,accuracy
user_oriented_task_64,1.0,accuracy
user_oriented_task_172,1.0,accuracy
user_oriented_task_176,0.5,accuracy
user_oriented_task_223,1.0,accuracy
user_oriented_task_147,0.3333,accuracy
user_oriented_task_199,1.0,accuracy
user_oriented_task_6,0.6667000000000001,accuracy
user_oriented_task_22,1.0,accuracy
user_oriented_task_121,1.0,accuracy
user_oriented_task_92,1.0,accuracy
user_oriented_task_59,1.0,accuracy
user_oriented_task_73,1.0,accuracy
user_oriented_task_219,1.0,accuracy
user_oriented_task_243,1.0,accuracy
user_oriented_task_214,1.0,accuracy
user_oriented_task_201,0.5,accuracy
user_oriented_task_69,1.0,accuracy
user_oriented_task_66,1.0,accuracy
user_oriented_task_2,1.0,accuracy
user_oriented_task_138,1.0,accuracy
user_oriented_task_140,1.0,accuracy
user_oriented_task_20,0.6,accuracy
user_oriented_task_162,1.0,accuracy
user_oriented_task_190,1.0,accuracy
user_oriented_task_244,1.0,accuracy
user_oriented_task_60,1.0,accuracy
user_oriented_task_208,0.6667000000000001,accuracy
user_oriented_task_24,1.0,accuracy
user_oriented_task_107,1.0,accuracy
user_oriented_task_55,1.0,accuracy
user_oriented_task_229,0.5,accuracy
user_oriented_task_37,0.5,accuracy
user_oriented_task_104,1.0,accuracy
user_oriented_task_41,0.6667000000000001,accuracy
user_oriented_task_11,0.6667000000000001,accuracy
user_oriented_task_217,0.75,accuracy
user_oriented_task_125,0.5,accuracy
user_oriented_task_213,1.0,accuracy
user_oriented_task_38,1.0,accuracy
user_oriented_task_239,1.0,accuracy
user_oriented_task_234,1.0,accuracy
user_oriented_task_133,1.0,accuracy
user_oriented_task_181,1.0,accuracy
user_oriented_task_157,1.0,accuracy
user_oriented_task_1,1.0,accuracy
user_oriented_task_12,0.6667000000000001,accuracy
user_oriented_task_36,0.5,accuracy
user_oriented_task_216,0.6667000000000001,accuracy
user_oriented_task_207,0.8,accuracy
user_oriented_task_77,1.0,accuracy
user_oriented_task_88,0.75,accuracy
user_oriented_task_150,0.3333,accuracy
user_oriented_task_128,1.0,accuracy
user_oriented_task_61,1.0,accuracy
user_oriented_task_250,0.6667000000000001,accuracy
user_oriented_task_153,1.0,accuracy
user_oriented_task_130,1.0,accuracy
user_oriented_task_31,0.4,accuracy
user_oriented_task_5,0.6667000000000001,accuracy
user_oriented_task_131,1.0,accuracy
user_oriented_task_210,1.0,accuracy
user_oriented_task_188,1.0,accuracy
user_oriented_task_72,0.5,accuracy
user_oriented_task_139,1.0,accuracy
user_oriented_task_184,1.0,accuracy
user_oriented_task_96,1.0,accuracy
user_oriented_task_113,1.0,accuracy
user_oriented_task_105,1.0,accuracy
user_oriented_task_185,1.0,accuracy
user_oriented_task_237,1.0,accuracy
user_oriented_task_197,1.0,accuracy
user_oriented_task_155,1.0,accuracy
user_oriented_task_28,1.0,accuracy
user_oriented_task_215,0.5,accuracy
user_oriented_task_236,1.0,accuracy
user_oriented_task_120,1.0,accuracy
user_oriented_task_251,0.6667000000000001,accuracy
user_oriented_task_98,1.0,accuracy
user_oriented_task_70,1.0,accuracy
user_oriented_task_247,0.0,accuracy
user_oriented_task_170,1.0,accuracy
user_oriented_task_136,0.6667000000000001,accuracy
user_oriented_task_58,1.0,accuracy
user_oriented_task_173,1.0,accuracy
user_oriented_task_194,1.0,accuracy
user_oriented_task_222,1.0,accuracy
user_oriented_task_78,1.0,accuracy
user_oriented_task_230,1.0,accuracy
user_oriented_task_171,1.0,accuracy
user_oriented_task_203,1.0,accuracy
user_oriented_task_123,1.0,accuracy
user_oriented_task_160,1.0,accuracy
user_oriented_task_226,0.5,accuracy
user_oriented_task_81,1.0,accuracy
user_oriented_task_112,1.0,accuracy
user_oriented_task_144,0.5,accuracy
user_oriented_task_71,1.0,accuracy
user_oriented_task_118,1.0,accuracy
user_oriented_task_180,0.5,accuracy
user_oriented_task_90,0.8332999999999999,accuracy
user_oriented_task_232,1.0,accuracy
user_oriented_task_23,1.0,accuracy
